structure_no,latitude,longitude,geometry,inside_shakemap,pga
57 0883,32.777091666666664,-117.11163055555555,POINT (-117.11163055555555 32.777091666666664),True,0.03337554261088371
57 0883G,32.77764166666667,-117.11267222222222,POINT (-117.11267222222222 32.77764166666667),True,0.03337554261088371
57 0884F,32.783075,-117.11426666666667,POINT (-117.11426666666667 32.783075),True,0.03337554261088371
57 0885K,32.77814166666666,-117.11451666666666,POINT (-117.11451666666666 32.77814166666666),True,0.03337554261088371
57 0886G,32.777049999999996,-117.11063055555555,POINT (-117.11063055555555 32.777049999999996),True,0.03337554261088371
57 0887F,32.779380555555555,-117.11025555555555,POINT (-117.11025555555555 32.779380555555555),True,0.03337554261088371
57 0888K,32.77968055555556,-117.10000833333332,POINT (-117.10000833333332 32.77968055555556),True,0.03351039066910744
57 0889L,33.266416666666665,-117.15845833333334,POINT (-117.15845833333334 33.266416666666665),True,0.03331158682703972
57 0889R,33.2664,-117.1580388888889,POINT (-117.1580388888889 33.2664),True,0.030908187851309776
57 0890L,33.25267222222222,-117.15594444444444,POINT (-117.15594444444444 33.25267222222222),True,0.03834933787584305
57 0890R,33.25259722222222,-117.15539166666667,POINT (-117.15539166666667 33.25259722222222),True,0.03834933787584305
57 0891,33.19702777777778,-117.12608055555555,POINT (-117.12608055555555 33.19702777777778),True,0.030957555398344994
57 0892L,33.165575,-117.10758055555554,POINT (-117.10758055555554 33.165575),True,0.029778214171528816
57 0892R,33.16598611111111,-117.10734166666666,POINT (-117.10734166666666 33.16598611111111),True,0.029778214171528816
57 0893L,33.174477777777774,-117.11271666666666,POINT (-117.11271666666666 33.174477777777774),True,0.030266260728240013
57 0893R,33.17445277777777,-117.11226944444444,POINT (-117.11226944444444 33.17445277777777),True,0.030266260728240013
57 0894L,33.23213333333334,-117.14708333333334,POINT (-117.14708333333334 33.23213333333334),True,0.03152023255825043
57 0894R,33.23218055555556,-117.14660277777779,POINT (-117.14660277777779 33.23218055555556),True,0.03152023255825043
57 0896L,33.36524166666667,-117.16163611111112,POINT (-117.16163611111112 33.36524166666667),True,0.03222860023379326
57 0896R,33.365383333333334,-117.16130000000001,POINT (-117.16130000000001 33.365383333333334),True,0.03222860023379326
57 0897,33.38708611111111,-117.17514444444446,POINT (-117.17514444444446 33.38708611111111),True,0.03331654146313667
57 0898L,33.40714722222222,-117.16459722222223,POINT (-117.16459722222223 33.40714722222222),True,0.03345410153269768
57 0898R,33.40696388888889,-117.16427222222222,POINT (-117.16427222222222 33.40696388888889),True,0.03345410153269768
57 0899,33.430791666666664,-117.1460138888889,POINT (-117.1460138888889 33.430791666666664),True,0.03408247232437134
57 0900Y,32.844905555555556,-117.19959444444444,POINT (-117.19959444444444 32.844905555555556),True,0.025745317339897156
57 0902,32.85533888888889,-117.1190861111111,POINT (-117.1190861111111 32.85533888888889),True,0.032527219504117966
57 0903R,32.856544444444445,-117.11464722222222,POINT (-117.11464722222222 32.856544444444445),True,0.032527219504117966
57 0907,32.88052777777778,-117.10926666666666,POINT (-117.10926666666666 32.88052777777778),True,0.03282454237341881
57 0909,32.89306111111111,-117.11577222222222,POINT (-117.11577222222222 32.89306111111111),True,0.030551724135875702
57 0911S,33.16216111111111,-117.10484444444444,POINT (-117.10484444444444 33.16216111111111),True,0.029778214171528816
57 0912G,32.69787777777778,-117.14506944444445,POINT (-117.14506944444445 32.69787777777778),True,0.027606355026364326
57 0916,33.09465,-116.96139722222223,POINT (-116.96139722222223 33.09465),True,0.02426396682858467
57 0917K,32.760283333333334,-117.19996111111111,POINT (-117.19996111111111 32.760283333333334),True,0.02427762933075428
57 0918K,32.76108333333333,-117.19773888888889,POINT (-117.19773888888889 32.76108333333333),True,0.02427762933075428
57 0919,32.83350555555556,-117.11943055555555,POINT (-117.11943055555555 32.83350555555556),True,0.030117666348814964
57 0920,32.76582777777778,-117.15364166666667,POINT (-117.15364166666667 32.76582777777778),True,0.028444115072488785
57 0921F,32.84769166666667,-117.17533333333334,POINT (-117.17533333333334 32.84769166666667),True,0.026144301518797874
57 0921L,32.847433333333335,-117.17582222222222,POINT (-117.17582222222222 32.847433333333335),True,0.026144301518797874
57 0921R,32.84719722222223,-117.17623888888889,POINT (-117.17623888888889 32.84719722222223),True,0.026144301518797874
57 0922,32.837700000000005,-117.15211666666667,POINT (-117.15211666666667 32.837700000000005),True,0.03227556124329567
57 0923,32.84077222222223,-117.13356944444445,POINT (-117.13356944444445 32.84077222222223),True,0.03338545933365822
57 0924,33.32681111111111,-116.99876388888889,POINT (-116.99876388888889 33.32681111111111),True,0.0326683484017849
57 0927,32.8417,-117.12797777777777,POINT (-117.12797777777777 32.8417),True,0.03339993953704834
57 0930L,32.997547222222224,-117.08334722222222,POINT (-117.08334722222222 32.997547222222224),True,0.03279140219092369
57 0930R,32.99735277777778,-117.08300833333332,POINT (-117.08300833333332 32.99735277777778),True,0.03279140219092369
57 0931,32.684574999999995,-116.84731666666666,POINT (-116.84731666666666 32.684574999999995),True,0.01631796732544899
57 0932,33.26661111111111,-117.15748333333335,POINT (-117.15748333333335 33.26661111111111),True,0.030908187851309776
57 0934,33.13183333333333,-117.06754722222222,POINT (-117.06754722222222 33.13183333333333),True,0.03801839053630829
57 0935,32.87521388888889,-117.10792222222221,POINT (-117.10792222222221 32.87521388888889),True,0.03057587333023548
57 0936,32.868138888888886,-116.92281111111112,POINT (-116.92281111111112 32.868138888888886),True,0.026028631255030632
57 0937L,33.41182777777777,-117.16109722222222,POINT (-117.16109722222222 33.41182777777777),True,0.034002289175987244
57 0937R,33.411902777777776,-117.16058333333334,POINT (-117.16058333333334 33.411902777777776),True,0.034002289175987244
57 0938G,32.80263333333333,-116.9659861111111,POINT (-116.9659861111111 32.80263333333333),True,0.03371559455990791
57 0939H,32.700100000000006,-117.1435888888889,POINT (-117.1435888888889 32.700100000000006),True,0.027606355026364326
57 0940,32.854419444444446,-117.11532222222222,POINT (-117.11532222222222 32.854419444444446),True,0.032527219504117966
57 0941,33.073372222222226,-117.07045,POINT (-117.07045 33.073372222222226),True,0.03087380714714527
57 0942F,32.804494444444444,-116.96176666666668,POINT (-116.96176666666668 32.804494444444444),True,0.03371559455990791
57 0943H,32.95856388888889,-117.100275,POINT (-117.100275 32.95856388888889),True,0.029323585331439972
57 0944G,32.958597222222224,-117.09920277777778,POINT (-117.09920277777778 32.958597222222224),True,0.029323585331439972
57 0946F,32.650825,-117.10138611111111,POINT (-117.10138611111111 32.650825),True,0.024150846526026726
57 0947G,33.12438888888889,-117.10467222222222,POINT (-117.10467222222222 33.12438888888889),True,0.03201371058821678
57 0948G,32.657075,-117.07456388888889,POINT (-117.07456388888889 32.657075),True,0.024026179686188698
57 0949F,32.66309722222222,-117.07806944444444,POINT (-117.07806944444444 32.66309722222222),True,0.024793552234768867
57 0950L,32.77681388888889,-117.003475,POINT (-117.003475 32.77681388888889),True,0.03001110814511776
57 0950R,32.77698888888889,-117.00318888888889,POINT (-117.00318888888889 32.77698888888889),True,0.03001110814511776
57 0951G,32.775619444444445,-117.00790555555555,POINT (-117.00790555555555 32.775619444444445),True,0.03001110814511776
57 0952F,32.775525,-117.00338333333333,POINT (-117.00338333333333 32.775525),True,0.03001110814511776
57 0953,32.777033333333335,-117.00467777777777,POINT (-117.00467777777777 32.777033333333335),True,0.03001110814511776
57 0953G,32.77741388888889,-117.004975,POINT (-117.004975 32.77741388888889),True,0.03001110814511776
57 0953S,32.776897222222225,-117.00477222222223,POINT (-117.00477222222223 32.776897222222225),True,0.03001110814511776
57 0954G,32.77766666666667,-117.00194722222223,POINT (-117.00194722222223 32.77766666666667),True,0.03001110814511776
57 0955,32.77973333333333,-116.99725833333333,POINT (-116.99725833333333 32.77973333333333),True,0.03001110814511776
57 0956S,32.78286388888889,-116.97957222222223,POINT (-116.97957222222223 32.78286388888889),True,0.02860433980822563
57 0957L,33.25951666666667,-117.23637777777778,POINT (-117.23637777777778 33.25951666666667),True,0.03947536274790764
57 0958,33.04517222222222,-116.87076388888889,POINT (-116.87076388888889 33.04517222222222),True,0.0325799286365509
57 0960G,32.85851388888889,-117.11248888888888,POINT (-117.11248888888888 32.85851388888889),True,0.033079393208026886
57 0961F,32.861580555555555,-117.11299166666666,POINT (-117.11299166666666 32.861580555555555),True,0.033079393208026886
57 0962,32.73334166666667,-116.94046111111112,POINT (-116.94046111111112 32.73334166666667),True,0.019570549950003624
57 0963F,32.84108333333334,-117.1342138888889,POINT (-117.1342138888889 32.84108333333334),True,0.03338545933365822
57 0964G,32.84068055555556,-117.13281944444444,POINT (-117.13281944444444 32.84068055555556),True,0.03338545933365822
57 0965S,32.841208333333334,-117.12676388888889,POINT (-117.12676388888889 32.841208333333334),True,0.03338545933365822
57 0966L,32.84205277777778,-117.12058055555555,POINT (-117.12058055555555 32.84205277777778),True,0.032527219504117966
57 0966R,32.841683333333336,-117.12072222222221,POINT (-117.12072222222221 32.841683333333336),True,0.032527219504117966
57 0967,33.351925,-117.15868888888889,POINT (-117.15868888888889 33.351925),True,0.03228262439370155
57 0968G,32.841572222222226,-117.12068888888888,POINT (-117.12068888888888 32.841572222222226),True,0.030117666348814964
57 0969S,32.774927777777776,-117.00217777777777,POINT (-117.00217777777777 32.774927777777776),True,0.024712946265935898
57 0970F,32.77772777777778,-117.00283888888889,POINT (-117.00283888888889 32.77772777777778),True,0.03001110814511776
57 0971F,32.77973333333333,-117.00481111111111,POINT (-117.00481111111111 32.77973333333333),True,0.03001110814511776
57 0971L,32.77979444444444,-117.0044361111111,POINT (-117.0044361111111 32.77979444444444),True,0.03001110814511776
57 0971R,32.77986111111111,-117.00415,POINT (-117.00415 32.77986111111111),True,0.03001110814511776
57 0972L,32.783430555555555,-117.00556666666667,POINT (-117.00556666666667 32.783430555555555),True,0.03001110814511776
57 0972R,32.78363888888889,-117.00524444444444,POINT (-117.00524444444444 32.78363888888889),True,0.03001110814511776
57 0973G,32.77620833333333,-117.0062,POINT (-117.0062 32.77620833333333),True,0.03001110814511776
57 0974F,32.77925555555556,-117.00310555555555,POINT (-117.00310555555555 32.77925555555556),True,0.03001110814511776
57 0975F,32.77783888888889,-117.00556666666667,POINT (-117.00556666666667 32.77783888888889),True,0.03001110814511776
57 0977,33.25631388888889,-117.42576666666668,POINT (-117.42576666666668 33.25631388888889),True,0.043627746403217316
57 0978L,32.659213888888885,-117.08196666666666,POINT (-117.08196666666666 32.659213888888885),True,0.024793552234768867
57 0979S,32.71615277777778,-117.11728333333333,POINT (-117.11728333333333 32.71615277777778),True,0.028372395783662796
57 0980S,32.76513611111111,-117.16240555555557,POINT (-117.16240555555557 32.76513611111111),True,0.02870315872132778
57 0981L,32.853258333333336,-117.04993333333333,POINT (-117.04993333333333 32.853258333333336),True,0.03056878037750721
57 0981R,32.853005555555555,-117.05007222222221,POINT (-117.05007222222221 32.853005555555555),True,0.03056878037750721
57 0982L,32.85138333333334,-117.03740277777777,POINT (-117.03740277777777 32.85138333333334),True,0.030773406848311424
57 0982R,32.85109444444445,-117.03748611111111,POINT (-117.03748611111111 32.85109444444445),True,0.030773406848311424
57 0983L,32.839422222222225,-117.02306666666667,POINT (-117.02306666666667 32.839422222222225),True,0.03564762324094772
57 0983R,32.838886111111115,-117.02316944444445,POINT (-117.02316944444445 32.838886111111115),True,0.03564762324094772
57 0984,33.28468611111111,-116.63510000000001,POINT (-116.63510000000001 33.28468611111111),True,0.019849013537168503
57 0985,32.78221388888889,-117.00553333333333,POINT (-117.00553333333333 32.78221388888889),True,0.03001110814511776
57 0986F,32.762797222222225,-117.16381111111112,POINT (-117.16381111111112 32.762797222222225),True,0.02870315872132778
57 0988H,32.780230555555555,-117.00412222222222,POINT (-117.00412222222222 32.780230555555555),True,0.03001110814511776
57 0989F,32.92813611111111,-117.24071944444445,POINT (-117.24071944444445 32.92813611111111),True,0.03046240471303463
57 0990G,32.931469444444446,-117.2398,POINT (-117.2398 32.931469444444446),True,0.03046240471303463
57 0991S,32.931475,-117.2401888888889,POINT (-117.2401888888889 32.931475),True,0.03046240471303463
57 0994,32.74773888888889,-117.10925277777777,POINT (-117.10925277777777 32.74773888888889),True,0.03105856478214264
57 0995,32.74955833333333,-117.10915277777777,POINT (-117.10915277777777 32.74955833333333),True,0.03105856478214264
57 0997,32.75502777777778,-117.1091611111111,POINT (-117.1091611111111 32.75502777777778),True,0.03105856478214264
57 0998,32.757019444444445,-117.10924166666666,POINT (-117.10924166666666 32.757019444444445),True,0.03105856478214264
57 1000,32.841319444444444,-117.09733333333332,POINT (-117.09733333333332 32.841319444444444),True,0.031296808272600174
57 1001,32.664566666666666,-117.05759722222221,POINT (-117.05759722222221 32.664566666666666),True,0.02436547912657261
57 1002,32.673424999999995,-117.03950277777777,POINT (-117.03950277777777 32.673424999999995),True,0.02381894178688526
57 1003,32.68176388888889,-117.03062222222222,POINT (-117.03062222222222 32.68176388888889),True,0.02471952885389328
57 1004L,32.934216666666664,-117.23711944444445,POINT (-117.23711944444445 32.934216666666664),True,0.03046240471303463
57 1004R,32.93405277777777,-117.23700833333334,POINT (-117.23700833333334 32.93405277777777),True,0.03046240471303463
57 1005,32.937599999999996,-117.22948611111111,POINT (-117.22948611111111 32.937599999999996),True,0.03046240471303463
57 1006,32.944066666666664,-117.21473055555556,POINT (-117.21473055555556 32.944066666666664),True,0.02961214818060398
57 1007,32.954225,-117.13020277777777,POINT (-117.13020277777777 32.954225),True,0.029520735144615173
57 1008,32.95636944444445,-117.12133333333333,POINT (-117.12133333333333 32.95636944444445),True,0.028881611302495003
57 1009K,32.958650000000006,-117.11450833333333,POINT (-117.11450833333333 32.958650000000006),True,0.032328005880117416
57 1009L,32.95845833333333,-117.11418333333333,POINT (-117.11418333333333 32.95845833333333),True,0.032328005880117416
57 1009R,32.95823611111111,-117.11375555555556,POINT (-117.11375555555556 32.95823611111111),True,0.028881611302495003
57 1010L,32.84501111111111,-117.02624444444444,POINT (-117.02624444444444 32.84501111111111),True,0.030773406848311424
57 1010R,32.844875,-117.02658611111111,POINT (-117.02658611111111 32.844875),True,0.030773406848311424
57 1015,33.218222222222224,-117.34383055555556,POINT (-117.34383055555556 33.218222222222224),True,0.04650219902396202
57 1017L,33.21993333333334,-117.33955277777777,POINT (-117.33955277777777 33.21993333333334),True,0.04031982645392418
57 1017R,33.21970833333334,-117.33949444444444,POINT (-117.33949444444444 33.21970833333334),True,0.04031982645392418
57 1018L,33.223683333333334,-117.33141388888889,POINT (-117.33141388888889 33.223683333333334),True,0.04031982645392418
57 1018R,33.22341111111111,-117.33141666666667,POINT (-117.33141666666667 33.22341111111111),True,0.04031982645392418
57 1019L,33.23000555555556,-117.31348333333334,POINT (-117.31348333333334 33.23000555555556),True,0.04418002441525459
57 1019R,33.22995,-117.3130861111111,POINT (-117.3130861111111 33.22995),True,0.04418002441525459
57 1022,33.29987777777777,-117.21788055555555,POINT (-117.21788055555555 33.29987777777777),True,0.04215480387210846
57 1023,33.24753055555556,-117.27788888888888,POINT (-117.27788888888888 33.24753055555556),True,0.04803447797894478
57 1024G,32.83323888888889,-117.00367777777778,POINT (-117.00367777777778 32.83323888888889),True,0.025640446692705154
57 1024L,32.83305555555556,-117.00334722222222,POINT (-117.00334722222222 32.83305555555556),True,0.025640446692705154
57 1024R,32.83311666666667,-117.00303333333333,POINT (-117.00303333333333 32.83311666666667),True,0.025640446692705154
57 1025F,32.83477222222223,-117.00279444444445,POINT (-117.00279444444445 32.83477222222223),True,0.025640446692705154
57 1026G,32.83631388888889,-117.00589722222222,POINT (-117.00589722222222 32.83631388888889),True,0.025640446692705154
57 1028F,32.93004444444444,-117.24144166666667,POINT (-117.24144166666667 32.93004444444444),True,0.03046240471303463
57 1029,33.33506944444445,-117.15335277777778,POINT (-117.15335277777778 33.33506944444445),True,0.04286199435591698
57 1030,33.19484722222222,-117.25008888888888,POINT (-117.25008888888888 33.19484722222222),True,0.03656022995710373
57 1033,33.137166666666666,-117.1636388888889,POINT (-117.1636388888889 33.137166666666666),True,0.03181716427206993
57 1037L,32.72473611111111,-117.01479444444445,POINT (-117.01479444444445 32.72473611111111),True,0.02812211588025093
57 1037R,32.72474166666667,-117.01440833333334,POINT (-117.01440833333334 32.72474166666667),True,0.02812211588025093
57 1038L,32.714513888888895,-117.01435555555555,POINT (-117.01435555555555 32.714513888888895),True,0.02812211588025093
57 1038R,32.71452222222222,-117.01395833333333,POINT (-117.01395833333333 32.71452222222222),True,0.02812211588025093
57 1039,32.73602777777778,-117.01673611111111,POINT (-117.01673611111111 32.73602777777778),True,0.030000677332282066
57 1040K,32.701175000000006,-117.0115388888889,POINT (-117.0115388888889 32.701175000000006),True,0.022131996229290962
57 1040L,32.700966666666666,-117.01136111111111,POINT (-117.01136111111111 32.700966666666666),True,0.022131996229290962
57 1040R,32.70056944444445,-117.011025,POINT (-117.011025 32.70056944444445),True,0.022131996229290962
57 1041S,32.70268888888889,-117.0105,POINT (-117.0105 32.70268888888889),True,0.022131996229290962
57 1042K,32.70279722222222,-117.01129722222223,POINT (-117.01129722222223 32.70279722222222),True,0.022131996229290962
57 1043,32.703588888888895,-117.0115388888889,POINT (-117.0115388888889 32.703588888888895),True,0.022131996229290962
57 1044,32.78702777777777,-117.00686944444445,POINT (-117.00686944444445 32.78702777777777),True,0.03001110814511776
57 1045,32.790841666666665,-117.00677777777778,POINT (-117.00677777777778 32.790841666666665),True,0.03001110814511776
57 1046L,32.79752222222222,-117.00559166666666,POINT (-117.00559166666666 32.79752222222222),True,0.03211132064461708
57 1046R,32.797525,-117.00523055555556,POINT (-117.00523055555556 32.797525),True,0.03211132064461708
57 1047,32.78125555555555,-117.08771944444445,POINT (-117.08771944444445 32.78125555555555),True,0.029502032324671745
57 1048F,32.77916666666667,-117.11070277777777,POINT (-117.11070277777777 32.77916666666667),True,0.03337554261088371
57 1049,32.552880555555554,-116.92707777777778,POINT (-116.92707777777778 32.552880555555554),True,0.01515937689691782
57 1050L,32.80240277777777,-117.00558055555555,POINT (-117.00558055555555 32.80240277777777),True,0.03211132064461708
57 1050R,32.80235277777778,-117.00522222222222,POINT (-117.00522222222222 32.80235277777778),True,0.03211132064461708
57 1051,32.81184444444444,-117.00442222222222,POINT (-117.00442222222222 32.81184444444444),True,0.03006071411073208
57 1052,32.86976388888889,-117.19479444444445,POINT (-117.19479444444445 32.86976388888889),True,0.02763950824737549
57 1053,32.648022222222224,-117.05943333333333,POINT (-117.05943333333333 32.648022222222224),True,0.024026179686188698
57 1054,33.09325833333334,-116.95560277777778,POINT (-116.95560277777778 33.09325833333334),True,0.023553697392344475
57 1055G,32.745533333333334,-117.0199138888889,POINT (-117.0199138888889 32.745533333333334),True,0.027004171162843704
57 1056G,32.74523611111111,-117.01789166666667,POINT (-117.01789166666667 32.74523611111111),True,0.027004171162843704
57 1057F,32.74317222222222,-117.01748888888889,POINT (-117.01748888888889 32.74317222222222),True,0.027004171162843704
57 1058R,32.74771666666667,-117.01785555555556,POINT (-117.01785555555556 32.74771666666667),True,0.027004171162843704
57 1059G,32.74382777777778,-117.01737777777778,POINT (-117.01737777777778 32.74382777777778),True,0.027004171162843704
57 1060G,32.74256666666667,-117.01654444444445,POINT (-117.01654444444445 32.74256666666667),True,0.027004171162843704
57 1061L,32.75226388888889,-117.01440277777778,POINT (-117.01440277777778 32.75226388888889),True,0.027004171162843704
57 1062,32.92924166666666,-117.24033055555556,POINT (-117.24033055555556 32.92924166666666),True,0.03046240471303463
57 1062G,32.92919444444444,-117.24008611111111,POINT (-117.24008611111111 32.92919444444444),True,0.03046240471303463
57 1069F,32.900216666666665,-117.22030555555556,POINT (-117.22030555555556 32.900216666666665),True,0.02718389220535755
57 1070G,32.902316666666664,-117.22138055555556,POINT (-117.22138055555556 32.902316666666664),True,0.02718389220535755
57 1071,32.95504722222223,-117.146775,POINT (-117.146775 32.95504722222223),True,0.03332562372088432
57 1072L,32.95368888888889,-117.14288888888889,POINT (-117.14288888888889 32.95368888888889),True,0.03332562372088432
57 1072R,32.95337777777778,-117.14293333333335,POINT (-117.14293333333335 32.95337777777778),True,0.03332562372088432
57 1077L,32.949275,-117.20292222222223,POINT (-117.20292222222223 32.949275),True,0.030360201373696327
57 1077R,32.94893611111111,-117.202875,POINT (-117.202875 32.94893611111111),True,0.030360201373696327
57 1078K,32.95163055555556,-117.19732777777779,POINT (-117.19732777777779 32.95163055555556),True,0.030360201373696327
57 1078L,32.951325000000004,-117.19720833333334,POINT (-117.19720833333334 32.951325000000004),True,0.030360201373696327
57 1078R,32.951008333333334,-117.19715000000001,POINT (-117.19715000000001 32.951008333333334),True,0.030360201373696327
57 1078S,32.95076944444445,-117.19708333333334,POINT (-117.19708333333334 32.95076944444445),True,0.030360201373696327
57 1079,32.952425000000005,-117.19456111111111,POINT (-117.19456111111111 32.952425000000005),True,0.030360201373696327
57 1080,32.96631388888889,-117.1777388888889,POINT (-117.1777388888889 32.96631388888889),True,0.03160033002495766
57 1081L,32.967216666666666,-117.17233611111112,POINT (-117.17233611111112 32.967216666666666),True,0.03270642086863518
57 1081R,32.96686944444445,-117.17233333333334,POINT (-117.17233333333334 32.96686944444445),True,0.03270642086863518
57 1082L,32.96465833333334,-117.1640388888889,POINT (-117.1640388888889 32.96465833333334),True,0.03270642086863518
57 1082R,32.96444166666667,-117.16442777777779,POINT (-117.16442777777779 32.96444166666667),True,0.03270642086863518
57 1083L,32.95943055555556,-117.15336111111111,POINT (-117.15336111111111 32.95943055555556),True,0.03397597745060921
57 1083R,32.959022222222224,-117.15333055555556,POINT (-117.15333055555556 32.959022222222224),True,0.03397597745060921
57 1084,32.876019444444445,-117.22881666666667,POINT (-117.22881666666667 32.876019444444445),True,0.029622647911310196
57 1085,32.555702777777775,-116.93965555555556,POINT (-116.93965555555556 32.555702777777775),True,0.01515937689691782
57 1092,32.77356111111111,-117.04626944444445,POINT (-117.04626944444445 32.77356111111111),True,0.029445268213748932
57 1094,32.77308055555555,-117.04520555555555,POINT (-117.04520555555555 32.77308055555555),True,0.029445268213748932
57 1095L,32.83681388888889,-117.00548888888889,POINT (-117.00548888888889 32.83681388888889),True,0.025640446692705154
57 1095R,32.836594444444444,-117.00568055555556,POINT (-117.00568055555556 32.836594444444444),True,0.025640446692705154
57 1096F,32.83696666666667,-117.00374722222222,POINT (-117.00374722222222 32.83696666666667),True,0.025640446692705154
57 1096L,32.83676666666667,-117.00374166666667,POINT (-117.00374166666667 32.83676666666667),True,0.025640446692705154
57 1096R,32.836561111111116,-117.00373611111111,POINT (-117.00373611111111 32.836561111111116),True,0.025640446692705154
57 1098,32.83661111111111,-117.00101388888889,POINT (-117.00101388888889 32.83661111111111),True,0.025640446692705154
57 1098S,32.83622777777778,-117.00097777777778,POINT (-117.00097777777778 32.83622777777778),True,0.025640446692705154
57 1100,32.836555555555556,-116.99456388888889,POINT (-116.99456388888889 32.836555555555556),True,0.025640446692705154
57 1101,32.83470277777778,-116.98899166666666,POINT (-116.98899166666666 32.83470277777778),True,0.03495849296450615
57 1102,33.03295555555555,-117.07838333333333,POINT (-117.07838333333333 33.03295555555555),True,0.0274876169860363
57 1103,32.83298055555556,-116.9837388888889,POINT (-116.9837388888889 32.83298055555556),True,0.03495849296450615
57 1103K,32.83321111111111,-116.98373333333333,POINT (-116.98373333333333 32.83321111111111),True,0.03495849296450615
57 1107,33.016327777777775,-117.07922777777777,POINT (-117.07922777777777 33.016327777777775),True,0.03196914494037628
57 1107K,33.01416666666667,-117.079825,POINT (-117.079825 33.01416666666667),True,0.03196914494037628
57 1107S,33.014586111111115,-117.07944166666667,POINT (-117.07944166666667 33.014586111111115),True,0.03196914494037628
57 1108K,33.01657222222222,-117.07954444444444,POINT (-117.07954444444444 33.01657222222222),True,0.03196914494037628
57 1108S,33.01654444444444,-117.07921388888889,POINT (-117.07921388888889 33.01654444444444),True,0.03196914494037628
57 1117G,32.833177777777784,-117.002775,POINT (-117.002775 32.833177777777784),True,0.025640446692705154
57 1118L,33.01198888888889,-117.07994444444444,POINT (-117.07994444444444 33.01198888888889),True,0.03196914494037628
57 1118R,33.012141666666665,-117.07946388888888,POINT (-117.07946388888888 33.012141666666665),True,0.03196914494037628
57 1119,32.83280277777778,-116.97369722222223,POINT (-116.97369722222223 32.83280277777778),True,0.025045661255717278
57 1120G,32.83155277777778,-116.96299166666667,POINT (-116.96299166666667 32.83155277777778),True,0.025045661255717278
57 1121G,32.83260277777778,-116.9634638888889,POINT (-116.9634638888889 32.83260277777778),True,0.025045661255717278
57 1122G,32.82929722222222,-116.96158055555556,POINT (-116.96158055555556 32.82929722222222),True,0.025045661255717278
57 1123F,32.832705555555556,-116.96465833333333,POINT (-116.96465833333333 32.832705555555556),True,0.025045661255717278
57 1125,32.97864722222222,-117.08696666666667,POINT (-117.08696666666667 32.97864722222222),True,0.034407857805490494
57 1129,33.05584722222222,-117.07213888888889,POINT (-117.07213888888889 33.05584722222222),True,0.026734933257102966
57 1130,32.964372222222224,-117.09627222222221,POINT (-117.09627222222221 32.964372222222224),True,0.029323585331439972
57 1132,32.83658333333334,-117.00270277777778,POINT (-117.00270277777778 32.83658333333334),True,0.025640446692705154
57 1133L,33.04214722222222,-117.07421388888889,POINT (-117.07421388888889 33.04214722222222),True,0.026734933257102966
57 1133R,33.04199444444444,-117.07371388888889,POINT (-117.07371388888889 33.04199444444444),True,0.026734933257102966
57 1134L,33.05815833333333,-117.0705,POINT (-117.0705 33.05815833333333),True,0.026734933257102966
57 1134R,33.057975,-117.07006388888888,POINT (-117.07006388888888 33.057975),True,0.026734933257102966
57 1135,32.962375,-117.09704444444444,POINT (-117.09704444444444 32.962375),True,0.029323585331439972
57 1135K,32.96127222222223,-117.09696666666666,POINT (-117.09696666666666 32.96127222222223),True,0.029323585331439972
57 1135S,32.96246666666667,-117.09653055555555,POINT (-117.09653055555555 32.96246666666667),True,0.029323585331439972
57 1136K,32.962605555555555,-117.09683333333332,POINT (-117.09683333333332 32.962605555555555),True,0.029323585331439972
57 1136S,32.961511111111115,-117.09751388888888,POINT (-117.09751388888888 32.961511111111115),True,0.029323585331439972
57 1142,32.56662222222222,-117.01454444444444,POINT (-117.01454444444444 32.56662222222222),True,0.0177689790725708
57 1143L,32.56435833333333,-116.99729722222223,POINT (-116.99729722222223 32.56435833333333),True,0.017408553510904312
57 1143R,32.56405833333333,-116.99727777777778,POINT (-116.99727777777778 32.56405833333333),True,0.017408553510904312
57 1144,32.56455833333333,-116.97998333333334,POINT (-116.97998333333334 32.56455833333333),True,0.017513787373900414
57 1145L,32.56428611111111,-116.96264166666667,POINT (-116.96264166666667 32.56428611111111),True,0.017216144129633904
57 1145R,32.56389166666666,-116.96264444444445,POINT (-116.96264444444445 32.56389166666666),True,0.017216144129633904
57 1148L,32.56043333333333,-116.94423611111111,POINT (-116.94423611111111 32.56043333333333),True,0.015963518992066383
57 1148R,32.56043888888889,-116.94474722222223,POINT (-116.94474722222223 32.56043888888889),True,0.015963518992066383
57 1148S,32.56019444444444,-116.94458333333334,POINT (-116.94458333333334 32.56019444444444),True,0.015963518992066383
57 1152F,32.56733333333334,-116.94927777777778,POINT (-116.94927777777778 32.56733333333334),True,0.015963518992066383
57 1153F,32.56502777777777,-116.95061111111112,POINT (-116.95061111111112 32.56502777777777),True,0.015963518992066383
57 1154F,32.56463888888889,-116.94872222222223,POINT (-116.94872222222223 32.56463888888889),True,0.015963518992066383
57 1155L,32.56645833333333,-117.0038888888889,POINT (-117.0038888888889 32.56645833333333),True,0.017408553510904312
57 1155R,32.56609444444444,-117.003475,POINT (-117.003475 32.56609444444444),True,0.017408553510904312
57 1173L,32.691336111111106,-117.01733333333333,POINT (-117.01733333333333 32.691336111111106),True,0.0243877861648798
